#sjh_ID, date, SOL_event, duration, basepoint_X, std_X, basepoint_Y, std_Y, basepoint_X_longitude, basepoint_Y_latitude, max_height, upper_H, lower_H, avg_width, std_width, velocity, sigma, flag
sjh_2016-02-16T19_1,2016-02-16T19:31:18.000000,SOL2016-02-16T00:00:06L116C072,9.0,910.858,0.0,263.127,0.0,75.0,14.0,49.73213066016786,15.290923342308147,-11.69508583133183,38.341100988364936,0.0,nan,0.4150221730989808,010
sjh_2016-02-16T21_1,2016-02-16T21:20:30.000000,SOL2016-02-16T00:00:06L116C072,17.4,926.0795,8.35549999999995,234.55700000000002,8.950000000000003,77.0,12.0,89.38823507039383,30.26953577995546,-22.61232480383013,29.859578577275947,3.8995115319079687,0.17735760926665442,0.45916570298974624,000
sjh_2016-02-16T21_2,2016-02-16T21:28:54.000000,SOL2016-02-16T00:00:06L116C072,9.0,917.724,0.0,243.507,0.0,75.0,12.0,182.6434148239679,76.77589702935956,-54.053847839762135,248.7963218558506,0.0,nan,0.504317677564002,010
sjh_2016-02-16T22_1,2016-02-16T22:10:18.000000,SOL2016-02-16T00:00:06L116C072,9.0,919.795,0.0,265.018,0.0,77.0,14.0,95.99025210926368,72.96703356917358,-41.45499804785243,79.9242118009305,0.0,nan,0.6772246083237642,010
sjh_2016-02-18T00_1,2016-02-18T00:15:42.000000,SOL2016-02-18T00:00:06L069C082,16.8,946.238,0.0,238.81,0.0,88.0,14.0,104.79714042854418,53.28824627516194,-35.325566420353084,40.73638594671848,0.0,nan,0.5605439853944297,010
sjh_2016-02-18T00_2,2016-02-18T00:46:54.000000,SOL2016-02-18T00:00:06L069C082,16.8,947.636,0.0,213.663,0.0,88.0,12.0,133.67983842001004,49.739275785539235,-36.25106564786821,88.99928980053718,0.0,nan,0.46881886768377945,010
sjh_2016-02-18T01_1,2016-02-18T01:02:30.000000,SOL2016-02-18T00:00:06L069C082,16.8,951.547,0.0,231.016,0.0,88.0,13.0,118.23750659160574,62.283174944336025,-40.79425828314775,86.67366022616102,0.0,nan,0.5710006872922259,010
sjh_2016-02-18T01_2,2016-02-18T01:18:06.000000,SOL2016-02-18T00:00:06L069C082,16.8,952.237,0.0,209.318,0.0,88.0,12.0,148.51339378318727,50.103601110009144,-37.46434611805432,172.17145540710285,0.0,nan,0.440888491315418,010
sjh_2016-02-18T01_3,2016-02-18T01:33:42.000000,SOL2016-02-18T00:00:06L069C082,16.8,952.12,0.0,207.457,0.0,88.0,12.0,198.80752755617684,54.56513173978052,-42.81424429181055,214.77656811672915,0.0,nan,0.38433261229596594,010
sjh_2016-02-18T01_4,2016-02-18T01:49:18.000000,SOL2016-02-18T00:00:06L069C082,16.8,950.405,0.0,229.121,0.0,88.0,13.0,125.41353602382802,61.475109791671386,-41.253500782695255,56.29552033687933,0.0,nan,0.5496781793570413,010
sjh_2016-02-18T02_1,2016-02-18T02:04:54.000000,SOL2016-02-18T00:00:06L069C082,16.8,957.885,0.0,197.951,0.0,88.0,11.0,133.4480890833586,41.40225628080567,-31.598747905849766,34.70877090880628,0.0,nan,0.417505633372441,010
sjh_2016-02-18T02_2,2016-02-18T02:20:30.000000,SOL2016-02-18T00:00:06L069C082,16.8,958.101,0.0,190.031,0.0,88.0,11.0,126.2023354974066,44.28529228674724,-32.78189383835307,110.99629291557444,0.0,nan,0.452039758701267,010
sjh_2016-02-18T03_1,2016-02-18T03:07:18.000000,SOL2016-02-18T00:00:06L069C082,16.8,957.998,0.0,186.273,0.0,88.0,10.0,22.779059352835443,10.666612590974315,-7.264778585154989,11.339029808585916,0.0,nan,0.5361348758743689,010
sjh_2016-02-18T04_1,2016-02-18T04:09:42.000000,SOL2016-02-18T00:00:06L069C082,16.8,946.292,0.0,236.673,0.0,88.0,13.0,84.71722442337223,37.83345169629004,-26.153629825230826,101.2522680881767,0.0,nan,0.5221275275465792,010
sjh_2016-02-18T04_2,2016-02-18T04:25:18.000000,SOL2016-02-18T00:00:06L069C082,16.8,950.032,0.0,231.004,0.0,88.0,13.0,108.42376510710184,46.70625655759464,-32.64402425584857,46.38404989864508,0.0,nan,0.5115082171841226,010
sjh_2016-02-18T04_3,2016-02-18T04:40:54.000000,SOL2016-02-18T00:00:06L069C082,16.8,948.649,0.0,221.219,0.0,88.0,13.0,127.0299480004617,58.41407042416377,-40.0138887817126,91.72038379771422,0.0,nan,0.5307691239762626,010
sjh_2016-02-18T04_4,2016-02-18T04:56:30.000000,SOL2016-02-18T00:00:06L069C082,16.8,943.123,0.0,251.25,0.0,88.0,14.0,109.32529043638525,45.39734693224509,-32.07725917044945,94.61125115439494,0.0,nan,0.5007321967897268,010
sjh_2016-02-18T05_1,2016-02-18T05:27:42.000000,SOL2016-02-18T00:00:06L069C082,16.8,958.318,0.0,190.686,0.0,88.0,11.0,143.37138208861614,81.60072247627761,-52.002928911921444,77.09220319202197,0.0,nan,0.5938676337077194,010
sjh_2016-02-18T05_2,2016-02-18T05:43:18.000000,SOL2016-02-18T00:00:06L069C082,16.8,960.246,0.0,194.313,0.0,88.0,11.0,181.53048355854725,85.78605768364511,-58.25597047428647,87.67123271062178,0.0,nan,0.5388444257455344,010
sjh_2016-02-18T05_3,2016-02-18T05:58:54.000000,SOL2016-02-18T00:00:06L069C082,16.8,954.187,0.0,224.579,0.0,88.0,13.0,153.32349093664675,56.11672799684065,-41.080995236880696,124.82239746535876,0.0,nan,0.4640833729484819,010
sjh_2016-02-18T06_1,2016-02-18T06:30:06.000000,SOL2016-02-18T00:00:06L069C082,16.8,951.181,0.0,225.479,0.0,88.0,13.0,36.84109805638264,19.95099038580628,-12.942232153931734,23.627061708981092,0.0,nan,0.579186704380865,010
sjh_2016-02-18T06_2,2016-02-18T06:45:42.000000,SOL2016-02-18T00:00:06L069C082,16.8,965.179,0.0,211.23,0.0,88.0,12.0,133.84435668716102,53.746015476698105,-38.347388424035486,138.91136628080508,0.0,nan,0.4909282008369306,010
sjh_2016-02-18T07_1,2016-02-18T07:16:54.000000,SOL2016-02-18T00:00:06L069C082,16.8,958.438,0.0,201.306,0.0,88.0,11.0,129.58534495073124,38.01746369681461,-29.393935501782927,125.35233314541854,0.0,nan,0.40220924543309916,010
sjh_2016-02-18T07_2,2016-02-18T07:32:30.000000,SOL2016-02-18T00:00:06L069C082,18.0,956.745,0.0,206.6,0.0,88.0,12.0,140.41335783322043,47.69609366664883,-35.602510208088106,140.161356218467,0.0,nan,0.44281987540001316,010
sjh_2016-02-18T07_3,2016-02-18T07:49:18.000000,SOL2016-02-18T00:00:06L069C082,16.8,954.508,0.0,214.375,0.0,88.0,12.0,117.48893270857481,47.46483144794297,-33.80700292913478,66.42050534285329,0.0,nan,0.49269463350931647,010
sjh_2016-02-18T08_1,2016-02-18T08:04:54.000000,SOL2016-02-18T00:00:06L069C082,16.8,949.965,0.0,243.526,0.0,88.0,14.0,130.4508904684057,25.86372720909878,-21.584329702419172,113.69777944181672,0.0,nan,0.3035420334738553,010
sjh_2016-02-18T08_2,2016-02-18T08:20:30.000000,SOL2016-02-18T00:00:06L069C082,16.8,956.84,0.0,201.862,0.0,88.0,11.0,160.53952300913318,44.543292976078476,-34.86864061858488,139.69656758131177,0.0,nan,0.3872188569928242,010
sjh_2016-02-18T08_3,2016-02-18T08:20:30.000000,SOL2016-02-18T00:00:06L069C082,16.8,956.84,0.0,201.862,0.0,88.0,11.0,52.267342385087915,19.464485535023577,-14.182782724311977,20.474454815696546,0.0,nan,0.4690702751477194,010
sjh_2016-02-18T08_4,2016-02-18T08:36:06.000000,SOL2016-02-18T00:00:06L069C082,16.8,943.949,0.0,251.875,0.0,88.0,14.0,98.8822599509133,31.455271348163002,-23.863949909703717,21.104377389536975,0.0,nan,0.42443048219878904,010
sjh_2016-02-18T09_1,2016-02-18T09:22:54.000000,SOL2016-02-18T00:00:06L069C082,16.8,959.394,0.0,184.051,0.0,88.0,10.0,100.89325572108383,37.194333818405454,-27.175921064525223,36.64218199015991,0.0,nan,0.46615525042909467,010
sjh_2016-02-18T09_2,2016-02-18T09:38:30.000000,SOL2016-02-18T00:00:06L069C082,16.8,961.713,0.0,181.872,0.0,88.0,10.0,108.33428845937935,79.69557821773365,-45.91698070181044,38.262101196876266,0.0,nan,0.6680457798507479,010
sjh_2016-02-18T09_3,2016-02-18T09:54:06.000000,SOL2016-02-18T00:00:06L069C082,16.8,946.989,0.0,245.318,0.0,88.0,14.0,75.33304892940423,32.22643863526044,-22.570913394050756,44.11242457630279,0.0,nan,0.5094608878307185,010
sjh_2016-02-18T10_1,2016-02-18T10:09:42.000000,SOL2016-02-18T00:00:06L069C082,16.8,957.7,0.0,183.732,0.0,88.0,10.0,133.297164249657,41.57266591531252,-31.68939131227922,39.892167364032765,0.0,nan,0.41895195505409627,010
sjh_2016-02-18T11_1,2016-02-18T11:43:18.000000,SOL2016-02-18T00:00:06L069C082,16.8,959.648,0.0,196.444,0.0,88.0,11.0,116.84233789598709,42.62841112897934,-31.23333431086779,109.89531710223142,0.0,nan,0.4631679846708657,010
sjh_2016-02-18T12_1,2016-02-18T12:30:06.000000,SOL2016-02-18T00:00:06L069C082,16.8,960.781,0.0,180.054,0.0,88.0,10.0,72.28119061692335,33.404289047871714,-22.84610706929797,28.521076364681598,0.0,nan,0.5322433724630884,010
sjh_2016-02-18T13_1,2016-02-18T13:16:54.000000,SOL2016-02-18T00:00:06L069C082,16.8,944.165,0.0,246.571,0.0,88.0,14.0,54.41029686557497,18.034826870849976,-13.545152984103769,20.224724003061233,0.0,nan,0.43591587985756364,010
sjh_2016-02-18T13_2,2016-02-18T13:16:54.000000,SOL2016-02-18T00:00:06L069C082,16.8,948.462,0.0,228.434,0.0,88.0,13.0,34.550209087645214,9.596223616395937,-7.510267808522719,20.72900202614686,0.0,nan,0.3874943087610504,010
sjh_2016-02-18T14_1,2016-02-18T14:34:54.000000,SOL2016-02-18T00:00:06L069C082,16.8,957.083,0.0,198.117,0.0,88.0,11.0,141.52783805668764,51.74754712344967,-37.89266006270018,41.274380286080635,0.0,nan,0.46379525826634893,010
sjh_2016-02-18T15_1,2016-02-18T15:06:06.000000,SOL2016-02-18T00:00:06L069C082,16.8,966.417,0.0,192.98,0.0,88.0,11.0,188.87862551705,63.32782462255473,-47.426512942361065,168.72315818156085,0.0,nan,0.4391415743079115,010
sjh_2016-02-18T15_2,2016-02-18T15:37:18.000000,SOL2016-02-18T00:00:06L069C082,16.8,958.143,0.0,206.201,0.0,88.0,12.0,73.46670324031152,32.39427850722026,-22.48137894139122,35.64371923635353,0.0,nan,0.5183747263886578,010
sjh_2016-02-18T15_3,2016-02-18T15:52:54.000000,SOL2016-02-18T00:00:06L069C082,16.8,944.838,0.0,257.213,0.0,87.0,15.0,68.26068937536454,28.401283118084322,-20.05639978965587,39.334713994129906,0.0,nan,0.5013107187630002,010
sjh_2016-02-18T16_1,2016-02-18T16:08:30.000000,SOL2016-02-18T00:00:06L069C082,16.8,946.714,0.0,251.142,0.0,88.0,14.0,38.7167945599839,11.72275624481336,-8.998247168450844,24.240171162762024,0.0,nan,0.4108086428734303,010
sjh_2016-02-18T16_2,2016-02-18T16:24:06.000000,SOL2016-02-18T00:00:06L069C082,16.8,962.912,0.0,199.325,0.0,88.0,11.0,78.80621016138262,29.638263799977675,-21.5380199702178,45.67912067892723,0.0,nan,0.47191232435163105,010
sjh_2016-02-18T16_3,2016-02-18T16:39:42.000000,SOL2016-02-18T00:00:06L069C082,16.8,956.128,0.0,203.425,0.0,88.0,11.0,217.42157722268496,61.66594705826869,-48.040511681354424,85.3062251655763,0.0,nan,0.3930897987012243,010
sjh_2016-02-18T16_4,2016-02-18T16:55:18.000000,SOL2016-02-18T00:00:06L069C082,16.8,959.755,0.0,197.502,0.0,88.0,11.0,186.39677293612132,58.83526393425872,-44.71970086839579,65.1136883381674,0.0,nan,0.4222733951249183,010
sjh_2016-02-18T17_1,2016-02-18T17:10:54.000000,SOL2016-02-18T00:00:06L069C082,16.8,956.094,0.0,196.96,0.0,88.0,11.0,152.15040325312984,32.22644768632268,-26.59372359331629,194.47421371660047,0.0,nan,0.31902145513351293,010
sjh_2016-02-18T18_1,2016-02-18T18:13:18.000000,SOL2016-02-18T00:00:06L069C082,16.8,959.864,0.0,201.61,0.0,88.0,11.0,65.24117243734982,22.83887349010646,-16.916826824432576,20.08105268655009,0.0,nan,0.45135876004517855,010
sjh_2016-02-18T18_2,2016-02-18T18:28:54.000000,SOL2016-02-18T00:00:06L069C082,16.8,953.548,0.0,229.746,0.0,88.0,13.0,137.27582081342663,54.77040784728828,-39.15022307886991,58.12913308316231,0.0,nan,0.48905220155135837,010
sjh_2016-02-18T18_3,2016-02-18T18:44:30.000000,SOL2016-02-18T00:00:06L069C082,16.8,954.778,0.0,211.708,0.0,88.0,12.0,142.62689845186978,50.80342359553788,-37.46018029371943,96.48334954799193,0.0,nan,0.45630696860249703,010
sjh_2016-02-18T20_1,2016-02-18T20:02:30.000000,SOL2016-02-18T00:00:06L069C082,16.8,964.756,0.0,202.376,0.0,88.0,11.0,70.1811869734332,25.952117225034662,-18.946091643395622,17.171046590117907,0.0,nan,0.4670411491915188,010
sjh_2016-02-18T20_2,2016-02-18T20:18:06.000000,SOL2016-02-18T00:00:06L069C082,16.8,957.226,0.0,203.439,0.0,88.0,11.0,43.29311549195785,20.46175331638184,-13.894672925406319,27.619074151752443,0.0,nan,0.5388831768295325,010
sjh_2016-02-18T22_1,2016-02-18T22:24:06.000000,SOL2016-02-18T00:00:06L069C082,16.8,957.729,0.0,195.437,0.0,88.0,11.0,124.56953291234584,51.764195368851816,-36.56839619700173,82.28773678380027,0.0,nan,0.5009398509682189,010
sjh_2016-02-18T22_2,2016-02-18T22:39:42.000000,SOL2016-02-18T00:00:06L069C082,16.8,959.155,0.0,191.356,0.0,88.0,11.0,135.8793605004086,56.5894828135722,-39.9511037909298,59.64815733113642,0.0,nan,0.501590724723233,010
sjh_2016-02-18T23_1,2016-02-18T23:57:42.000000,SOL2016-02-18T00:00:06L069C082,16.8,958.902,0.0,180.411,0.0,88.0,10.0,167.71408642389,58.568300680233314,-43.40916307138455,55.28497815862822,0.0,nan,0.45066461007720043,010
sjh_2016-02-19T01_1,2016-02-19T01:15:42.000000,SOL2016-02-18T00:00:06L069C082,16.8,962.57,0.0,191.527,0.0,88.0,11.0,101.58826949997717,45.52580875169905,-31.437427224062017,40.128105462381335,0.0,nan,0.5231534390889211,010
sjh_2016-02-19T01_2,2016-02-19T01:31:18.000000,SOL2016-02-18T00:00:06L069C082,16.8,962.539,0.0,185.656,0.0,88.0,10.0,90.40023929171868,26.63087558553013,-20.570918494667126,33.61508818968052,0.0,nan,0.4033268770421107,010
sjh_2016-02-19T03_1,2016-02-19T03:04:54.000000,SOL2016-02-18T00:00:06L069C082,16.8,956.747,0.0,194.073,0.0,88.0,11.0,144.72934826426888,43.03336883698133,-33.17054376686337,117.55158270308404,0.0,nan,0.4058522042091673,010
sjh_2016-02-19T03_2,2016-02-19T03:51:42.000000,SOL2016-02-18T00:00:06L069C082,16.8,965.459,0.0,180.669,0.0,88.0,10.0,95.99125440372147,32.09641364509732,-24.05364274786651,77.2502027764329,0.0,nan,0.43837207163115055,010
sjh_2016-02-19T04_1,2016-02-19T04:22:54.000000,SOL2016-02-18T00:00:06L069C082,16.8,962.43,0.0,183.087,0.0,88.0,10.0,63.6244949135158,28.013039754044286,-19.449623037210078,32.14237957899199,0.0,nan,0.517939106103607,010
sjh_2016-02-19T04_2,2016-02-19T04:38:30.000000,SOL2016-02-18T00:00:06L069C082,16.8,960.724,0.0,192.017,0.0,88.0,11.0,111.19115249425207,29.10474587355198,-23.066891294629833,68.6613508897109,0.0,nan,0.37186858472089496,010
sjh_2016-02-19T04_3,2016-02-19T04:54:06.000000,SOL2016-02-18T00:00:06L069C082,16.8,959.961,0.0,182.95,0.0,88.0,10.0,113.73929946153191,39.20615298151486,-29.15601806702735,93.79424641735761,0.0,nan,0.4469709295475695,010
sjh_2016-02-19T05_1,2016-02-19T05:09:42.000000,SOL2016-02-18T00:00:06L069C082,16.8,966.75,0.0,158.373,0.0,88.0,9.0,109.70228943827915,33.65093576156802,-25.751668228168988,88.07623164055101,0.0,nan,0.41437926427483207,010
sjh_2016-02-19T05_2,2016-02-19T05:25:18.000000,SOL2016-02-18T00:00:06L069C082,16.8,964.197,0.0,165.822,0.0,88.0,9.0,70.67418796845138,35.424030999267806,-23.596669668924612,35.92009359676003,0.0,nan,0.5562836138290852,010
sjh_2016-02-19T05_3,2016-02-19T05:40:54.000000,SOL2016-02-18T00:00:06L069C082,16.8,968.288,0.0,168.343,0.0,88.0,9.0,94.37924946724254,21.92303643244204,-17.79053359554397,78.16120726421772,0.0,nan,0.3414685250661416,010
sjh_2016-02-19T05_4,2016-02-19T05:56:30.000000,SOL2016-02-18T00:00:06L069C082,16.8,961.531,0.0,189.766,0.0,88.0,11.0,59.63115737598924,32.88301657271431,-21.195155861544244,37.75210024621145,0.0,nan,0.5845393211233053,010
sjh_2016-02-19T06_1,2016-02-19T06:12:06.000000,SOL2016-02-18T00:00:06L069C082,16.8,964.741,0.0,188.841,0.0,88.0,10.0,62.19416670396023,20.101206711964785,-15.191349760043622,39.64210675531763,0.0,nan,0.4288522550792502,010
sjh_2016-02-19T07_1,2016-02-19T07:14:30.000000,SOL2016-02-18T00:00:06L069C082,16.8,975.08,0.0,169.602,0.0,88.0,9.0,107.34528417215171,36.23389620899129,-27.089845999213225,84.82922412706603,0.0,nan,0.44103707821779126,010
sjh_2016-02-19T08_1,2016-02-19T08:49:18.000000,SOL2016-02-18T00:00:06L069C082,16.8,966.346,0.0,156.246,0.0,88.0,9.0,146.50824935818451,55.10029620591061,-40.04119921434052,87.27143356792072,0.0,nan,0.47191201719177067,010
sjh_2016-02-18T07_4,2016-02-18T07:54:42.000000,SOL2016-02-18T07:44:11L086C077,36.8,948.4441666666665,2.3060045834492375,233.53099999999998,7.929085024978188,88.0,13.0,62.770167476278075,22.889149041264577,-16.77290663900436,33.58855293565728,16.85482805277316,0.20118643421884,0.48122375648196875,000
sjh_2016-02-18T08_5,2016-02-18T08:20:42.000000,SOL2016-02-18T07:44:11L086C077,10.8,953.5865,5.075500000000034,213.292,22.10499999999999,88.0,12.0,90.21661579221418,14.871677834464185,-12.767097067382947,50.761803246693674,37.103736033504234,0.28915581984684036,0.42189617945576935,000
sjh_2016-02-18T08_6,2016-02-18T08:41:30.000000,SOL2016-02-18T07:44:11L086C077,5.6,943.113,0.0,254.879,0.0,87.0,14.0,80.93625205061076,31.698480712766045,-22.777665127324244,74.37931325980364,0.0,nan,0.483653172547884,110
sjh_2016-02-18T08_7,2016-02-18T08:57:06.000000,SOL2016-02-18T07:44:11L086C077,6.8,947.588,2.1089999999999804,236.76749999999998,10.345500000000001,88.0,13.0,105.45927996150937,30.81000291135992,-23.84397021943179,59.54567770453508,47.00960395714509,1.46471222168763,0.4171695002417356,000
sjh_2016-03-03T14_1,2016-03-03T14:10:30.000000,SOL2016-03-03T14:00:06L237C019,21.4,306.48925,2.305045484909143,934.5395000000001,5.649901702684751,68.0,70.0,45.62136852397122,13.526718130982248,-10.433260442952056,36.45062429553738,7.514049987562012,0.14622233501272827,0.41401224122360386,000
sjh_2016-03-03T19_1,2016-03-03T19:10:54.000000,SOL2016-03-03T18:55:10L237C021,16.0,309.32733333333334,6.0346246131985755,934.0293333333334,1.1087294029153034,68.0,70.0,77.42175561171412,22.059038413608874,-17.167630172444195,49.60189652266896,8.585486339618361,0.1240733263008239,0.3834484667544882,000
sjh_2016-03-03T19_2,2016-03-03T19:26:30.000000,SOL2016-03-03T18:55:10L237C021,16.2,329.4616666666667,3.2770036449306734,928.332,1.4780115019850077,70.0,69.0,108.63182885784447,23.843354852708813,-19.551943022140392,34.97583721132185,2.6957238422693814,nan,0.4478693884935437,010
sjh_2016-03-11T20_1,2016-03-11T20:50:54.000000,SOL2016-03-11T20:45:34L000C083,11.6,-827.4765,5.9395000000000095,169.2735,18.58149999999999,-59.0,6.0,61.1126997112712,24.71076793676683,-17.595906829908454,14.198647574202951,6.821397002343552,0.19587403753612564,0.42959148222637145,000
sjh_2016-03-11T21_1,2016-03-11T21:10:30.000000,SOL2016-03-11T20:45:34L000C083,5.6,-840.92,0.0,208.244,0.0,-61.0,9.0,38.63573580249247,10.464934489956345,-8.234519849447462,89.47214096577764,0.0,nan,0.3808390848440127,110
sjh_2016-03-27T15_1,2016-03-27T15:00:18.000000,SOL2016-03-27T15:00:16L286C073,13.0,875.7926666666666,1.1116595202168718,310.5053333333333,7.292941168615636,71.0,16.0,83.06090655055485,23.135278205560336,-18.095162132860718,22.415807603965558,2.0839947525524223,0.187074113852601,0.4293843453759619,000
sjh_2016-03-31T15_1,2016-03-31T15:07:51.000000,SOL2016-03-31T15:02:44L178C096,15.666666666666666,271.8716666666666,0.4544522955040367,-4.214083333333332,24.78823815079554,16.0,-6.0,65.6968096299965,15.840400603368503,-12.763053579144184,28.614936182129885,9.033628822304346,0.1059625961774137,0.30782969535793464,000
sjh_2016-04-07T04_1,2016-04-07T04:20:06.000000,SOL2016-04-07T00:00:06L048C062,56.0,-913.523,0.0,336.133,0.0,-87.0,20.0,217.01557599628651,58.92957868380518,-46.34484876572878,149.01539016490878,0.0,nan,0.38150489567965246,010
sjh_2016-04-07T06_1,2016-04-07T06:04:06.000000,SOL2016-04-07T00:00:06L048C062,56.0,-979.538,0.0,-9.71617,0.0,-89.0,-0.0,100.76046219430518,44.694899873687056,-30.961242713732148,53.408553446896484,0.0,nan,0.5201330601484062,010
sjh_2016-04-07T06_2,2016-04-07T06:04:06.000000,SOL2016-04-07T00:00:06L048C062,56.0,186.392,0.0,962.435,0.0,60.0,77.0,165.0904350378907,64.29164785013444,-46.2718621230014,101.28126801141464,0.0,nan,0.4820058680307143,010
sjh_2016-04-07T12_1,2016-04-07T12:08:06.000000,SOL2016-04-07T00:00:06L048C062,56.0,-940.738,0.0,172.292,0.0,-85.0,9.0,303.9117969691207,81.1376255455071,-64.04030272349247,350.72482613469214,0.0,nan,0.37703712765205966,010
sjh_2016-04-28T09_1,2016-04-28T09:53:54.000000,SOL2016-04-28T09:53:52L183C092,14.6,480.6206666666667,1.156422740850237,19.922966666666664,0.7398048045862434,30.0,-2.0,45.826120980179,17.253125309104124,-12.534135301415631,15.451367489681076,4.650408254353602,0.1468785928851891,0.4930766256944052,000
sjh_2016-05-03T00_1,2016-05-03T00:55:42.000000,SOL2016-05-03T00:50:22L092C005,11.0,-7.417669999999999,3.95443,954.677,10.360000000000014,-6.0,85.0,63.619199165472864,20.856812690793998,-15.707343320021428,35.39662866352924,7.607682999837719,0.20390768963292585,0.44769597703301345,000
sjh_2016-05-18T05_1,2016-05-18T05:06:42.000000,SOL2016-05-18T05:06:41L298C067,16.2,622.92925,0.7470770960884774,405.822,0.9553216735738719,45.0,23.0,64.82333617610252,28.733991813120102,-19.909003933906998,18.368311065690538,3.330349545322563,0.10192348455362031,0.5016112222106007,000
sjh_2016-05-21T00_1,2016-05-21T00:53:42.000000,SOL2016-05-20T23:20:06L226C094,31.6,184.82416666666666,13.889527462764484,-77.33095,7.288571144092648,11.0,-6.0,226.4892787810496,59.00906400672054,-46.812602195599936,121.80544857974853,21.25135056811306,0.14518543511605744,0.49257012832882574,000
sjh_2016-05-21T01_1,2016-05-21T01:35:18.000000,SOL2016-05-20T23:20:06L226C094,5.6,186.973,0.0,-94.7557,0.0,11.0,-7.0,71.76311722751458,36.33108847960163,-24.119999259064944,47.15964013232078,0.0,nan,0.559244478861894,110
sjh_2016-05-21T02_1,2016-05-21T02:22:18.000000,SOL2016-05-20T23:20:06L226C094,10.8,203.56400000000002,6.150999999999996,-96.3142,0.9261000000000053,12.0,-7.0,117.8883114859145,43.97131417925127,-32.02592345747766,40.67940407965759,4.450815751515407,0.3778471521984439,0.4272736240780377,000
sjh_2016-05-21T04_1,2016-05-21T04:01:06.000000,SOL2016-05-20T23:20:06L226C094,8.8,219.28199999999998,11.14200000000001,-98.4893,0.895300000000006,13.0,-7.0,136.73465989459294,52.72009636736422,-38.04953007584757,62.35075309365162,8.702433872169959,0.7121596869510048,0.5043462907604892,000
sjh_2016-05-21T08_1,2016-05-21T08:56:54.000000,SOL2016-05-21T08:10:06L231C099,10.8,264.254,1.693000000000012,-95.2515,3.8160999999999987,16.0,-7.0,254.75964552102832,65.61365192904074,-52.17573012428648,76.40026929383548,9.118528247991563,0.8165373253879112,0.38284459424314554,000
sjh_2016-05-21T08_2,2016-05-21T08:56:54.000000,SOL2016-05-21T08:10:06L231C099,5.6,254.132,0.0,-118.156,0.0,15.0,-8.0,94.76212155180995,41.168816141373206,-28.700194565998117,31.660623635677155,0.0,nan,0.5140037425849024,110
sjh_2016-05-21T10_1,2016-05-21T10:09:54.000000,SOL2016-05-21T08:10:06L231C099,47.2,275.14433333333335,8.09652869376061,-83.11118333333333,11.640938310608336,16.0,-6.0,157.49024255489607,56.47935702601415,-41.571081381624204,36.86745321381753,9.828142724016677,0.06309705230564747,0.4601324183648657,000
sjh_2016-05-21T10_2,2016-05-21T10:46:18.000000,SOL2016-05-21T08:10:06L231C099,10.8,236.836,39.173,-93.55375000000001,12.972249999999997,14.0,-7.0,101.33646556398143,54.136723556397264,-35.285982447893055,47.497577256966295,0.4391533257507412,nan,0.4816872387120841,010
sjh_2016-05-21T11_1,2016-05-21T11:07:06.000000,SOL2016-05-21T08:10:06L231C099,5.6,291.605,0.0,-89.4197,0.0,17.0,-7.0,214.07903522598846,64.26395911888486,-49.426666549858545,42.6503383808382,0.0,nan,0.4084551362118283,110
sjh_2016-05-21T11_2,2016-05-21T11:33:06.000000,SOL2016-05-21T08:10:06L231C099,5.6,291.016,0.0,-133.969,0.0,18.0,-9.0,148.9750368518162,48.018662382892096,-36.31376041902305,33.24986980425641,0.0,nan,0.42809705655325153,110
sjh_2016-05-22T07_1,2016-05-22T07:05:18.000000,SOL2016-05-22T07:00:06L226C101,5.6,449.321,0.0,-128.687,0.0,28.0,-9.0,86.89823015458946,43.400860036007884,-28.94462209060222,96.3122535558171,0.0,nan,0.555226302967929,110
sjh_2016-05-22T07_2,2016-05-22T07:41:42.000000,SOL2016-05-22T07:00:06L226C101,5.6,412.398,0.0,-135.77,0.0,26.0,-9.0,94.69060423954427,26.12714895007642,-20.477085989642823,60.97476359322766,0.0,nan,0.38573995716155196,110
sjh_2016-05-22T08_1,2016-05-22T08:02:30.000000,SOL2016-05-22T07:00:06L226C101,10.8,449.7375,1.3075000000000045,-103.726,0.6859999999999999,28.0,-7.0,157.69915001990347,48.33510651371215,-36.99581487843649,53.762967599748535,8.833803686317005,0.5054459936535368,0.4761742623654681,000
sjh_2016-05-22T09_1,2016-05-22T09:10:06.000000,SOL2016-05-22T07:00:06L226C101,21.2,462.21124999999995,9.137533676408525,-130.47125,12.07676265343904,29.0,-9.0,249.45729582635985,82.19635524208732,-61.824980486170354,85.5463538452066,6.562972640367104,0.2665142049426922,0.4584527585798805,000
sjh_2016-05-22T10_1,2016-05-22T10:33:30.000000,SOL2016-05-22T07:00:06L226C101,5.6,471.4,0.0,-104.07,0.0,30.0,-7.0,67.5019332241677,14.885562709153398,-12.196077191260379,17.246020266716616,0.0,nan,0.32871055969866875,110
sjh_2016-05-22T10_2,2016-05-22T10:54:18.000000,SOL2016-05-22T07:00:06L226C101,16.0,474.72433333333333,3.075936099610792,-104.86200000000001,0.8991473739048552,30.0,-7.0,101.10340435910159,20.579576879027346,-17.099065634065443,27.472005961124143,5.507215998302531,0.3240493729458384,0.419842371791922,000
