date,basepoint_X,basepoint_Y
2014-12-18T02:44:25.000000,350.79998779296875,-794.5
2014-04-05T01:54:52.000000,-329.29998779296875,286.6000061035156
2011-04-08T12:26:00.000000,-300.0,-326.0
2014-07-30T00:38:03.000000,-991.0,188.0
2016-10-13T10:19:22.000000,769.0999755859375,-319.20001220703125
2011-07-08T08:48:04.000000,432.0,118.0
2012-04-30T16:04:04.000000,247.0,55.0
2011-01-26T03:40:21.000000,677.0,904.0
2016-02-19T05:24:06.000000,888.0,190.0
2012-01-22T12:56:24.000000,240.0,537.0
2015-04-25T11:56:03.000000,-601.0,626.0
2013-10-12T14:00:07.000000,-951.0,278.0
2013-01-16T22:24:35.000000,259.0,1012.0
2016-10-04T02:24:06.000000,-848.0,-261.0
2011-06-22T03:45:56.000000,-236.0,150.0
2012-12-16T12:00:03.000000,-1056.0,215.0
2014-04-10T23:08:03.000000,-978.0,-325.0
2016-12-01T07:36:06.000000,-971.0,458.0
2011-06-22T04:57:56.000000,-236.0,150.0
2015-12-03T15:48:27.000000,290.3999938964844,274.79998779296875
2015-08-29T23:21:35.000000,926.5999755859375,-231.3000030517578
